additional_information,additives,alcohol_units,alcohol_volume,allergy_advice,alternative_products,beverage_type,brand,cat_code,cat_name,closure_type,code,current_vintage,description,freezing_guidelines,grape_variety,img_big_guid,img_small_guid,ingredients,manufacturer,name,nutrition_notes,nutrition_table,on_offer,origin_country,pack_type,packaging,packed_country,por,prepare_and_use,producer,recycling,rrp,rt_qty,shelf_id,size,storage_information,storage_type,sub_cat_code,sub_cat_name,tasting_notes,unit_description,vat,wine_colour,wine_maker,ws_qty,wsp_exl_vat,wsp_inc_vat
,,,,,,,,,,,240099,,,,,,/bbimages/1/94ee50b2-93e2-4f38-aa45-dd3a2d583747.jpg,,,Tic Tac Fresh Mint Single 18g,,,,,,,,41.7%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,144",£45.49,
,,,,,,,,,,,76859,,,,,,/bbimages/1/94ee50b2-93e2-4f38-aa45-dd3a2d583747.jpg,,,Tic Tac Fresh Mint Single 18g,,,,,,,,41.6%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,24",£7.59,
,,,,,,,,,,,255978,,,,,,/bbimages/1/c5f17c0a-93b8-4fcd-a668-a77ad1299bf8.jpg,,,Tic Tac Fruit Adventure 18g,,,,,,,,41.7%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,144",£45.49,
,,,,,,,,,,,255979,,,,,,/bbimages/1/c5f17c0a-93b8-4fcd-a668-a77ad1299bf8.jpg,,,Tic Tac Fruit Adventure 18g,,,,,,,,41.6%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,24",£7.59,
,,,,,,,,,,,240145,,,,,,/bbimages/1/1650b054-5cae-46ea-9db7-11cd8074270b.jpg,,,Tic Tac Lime & Orange Single 18g,,,,,,,,41.7%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,144",£45.49,
,,,,,,,,,,,76863,,,,,,/bbimages/1/1650b054-5cae-46ea-9db7-11cd8074270b.jpg,,,Tic Tac Lime & Orange Single 18g,,,,,,,,41.6%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,24",£7.59,
,,,,,,,,,,,240722,,,,,,/bbimages/1/a05ff6af-293b-4410-878d-b45d4822fb42.jpg,,,Tic Tac Mixers Cherry Cola Single 18g,,,,,,,,41.7%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,144",£45.49,
,,,,,,,,,,,196686,,,,,,/bbimages/1/a05ff6af-293b-4410-878d-b45d4822fb42.jpg,,,Tic Tac Mixers Cherry Cola Single 18g,,,,,,,,41.6%,,,,£0.65,18g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,24",£7.59,
,,,,,,,,,,,63473,,,,,,/bbimages/1/7ada9db2-c659-433c-a3c5-1af2300e2a0f.jpg,,,Airwaves Black Mint Sugar Free Chewing Gum 10 Pieces,,,,,,,,33.4%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£9.99,
,,,,,,,,,,,132526,,,,,,/bbimages/1/2af8eb51-5c25-45db-aa8b-60adb8a64681.jpg,,,Airwaves Blackcurrant Chewing Gum Sugar Free 10 Pieces,,,,,,,,33.4%,,,,£0.60,10pces,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£9.99,
,,,,,,,,,,,183751,,,,,,/bbimages/1/bb61097f-579d-4e9a-bc91-20b53498c98d.jpg,,,Airwaves Cherry Menthol Sugar Free Chewing Gum 10 Pieces,,,,,,,,33.4%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£9.99,
,,,,,,,,,,,193572,,,,,,/bbimages/1/22f3f049-f608-4432-932b-c92d86a091ee.jpg,,,Airwaves Extreme Sugar Free Chewing Gum 10 Pieces,,,,,,,,33.4%,,,,£0.60,10pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£9.99,
,,,,,,,,,,,374230,,,,,,/bbimages/1/cf00e68e-ff52-4bd9-87a6-6299892f05c3.jpg,,,Airwaves Menthol & Eucalyptus Sugar Free Chewing Gum 10 Pieces,,,,,,,,33.4%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£9.99,
,,,,,,,,,,,221914,,,,,,/bbimages/1/2e5a7622-c946-4874-af4c-41fb430d415f.jpg,,,Airwaves Menthol & Eucalyptus Sugar Free Chewing Gum Bottle 46 Pieces,,,,,,,,30.5%,,,,£2.00,46pce,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£6.95,
,,,,,,,,,,,186983,,,,,,/bbimages/1/4ba90abc-07ef-4353-936c-6b6d7bc4b84d.jpg,,,Extra Bubblegum Chewing Gum Sugar Free 14 Sticks,,,,,,,,32.7%,,,,£0.95,14pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£6.39,
,,,,,,,,,,,44423,,,,,,/bbimages/1/b695162c-2364-4d2d-af45-512aad7c105f.jpg,,,Extra Cool Breeze Chewing Gum Sugar Free 10 pieces,,,,,,,,42.7%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£8.59,
,,,,,,,,,,,115231,,,,,,/bbimages/1/22c2b95c-70ef-47f8-b14c-6da866ca0913.jpg,,,Extra Ice Peppermint Chewing Gum Sugar Free 10 Pieces,,,,,,,,40.1%,,,,£0.60,10pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£8.99,
,,,,,,,,,,,115233,,,,,,/bbimages/1/5b9be636-4242-4f26-9f72-fc918423e67a.jpg,,,Extra Ice Spearmint Chewing Gum Sugar Free 10 Pieces,,,,,,,,40.1%,,,,£0.60,10pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£8.99,
,,,,,,,,,,,202329,,,,,,/bbimages/1/1a3e2331-79f9-48b0-8a55-1b9362a8fea0.jpg,,,Extra Peppermint Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,30.5%,,,,£2.00,46plt,,,,Ambient,CS13_200200,,,,20%,,,"Case of,144",£166.79,
,,,,,,,,,,,202330,,,,,,/bbimages/1/1a3e2331-79f9-48b0-8a55-1b9362a8fea0.jpg,,,Extra Peppermint Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,30.5%,,,,£2.00,46plt,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£6.95,
,,,,,,,,,,,179443,,,,,,/bbimages/1/f4c4f390-f861-402e-a07a-7da11b9d51e5.jpg,,,Extra Peppermint Chewing Gum Sugar Free Bottle 60 Pieces,,,,,,,,30.5%,,,,£2.49,60pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,36",£51.90,
,,,,,,,,,,,179444,,,,,,/bbimages/1/f4c4f390-f861-402e-a07a-7da11b9d51e5.jpg,,,Extra Peppermint Chewing Gum Sugar Free Bottle 60 Pieces,,,,,,,,30.2%,,,,£2.49,60pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£8.69,
,,,,,,,,,,,223911,,,,,,/bbimages/1/2503c2f5-9b16-4525-a52b-668526561517.jpg,,,Extra Peppermint Chewing Gum Sugar Free Handy Box 25 pieces,,,,,,,,33.4%,,,,£0.99,39g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£6.59,
,,,,,,,,,,,596890,,,,,,/bbimages/1/d1a43aa4-5ce8-4f02-8e76-e641da360065.jpg,,,Extra Spearmint Chewing Gum Sugar Free 10 Pieces,,,,,,,,47.7%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£7.85,
,,,,,,,,,,,202335,,,,,,/bbimages/1/3ab84eea-2c20-4fbd-90ae-57bdd555d80b.jpg,,,Extra Spearmint Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,30.5%,,,,£2.00,46plts,,,,Ambient,CS13_200200,,,,20%,,,"Case of,144",£166.79,
,,,,,,,,,,,202336,,,,,,/bbimages/1/3ab84eea-2c20-4fbd-90ae-57bdd555d80b.jpg,,,Extra Spearmint Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,30.5%,,,,£2.00,46plts,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£6.95,
,,,,,,,,,,,179429,,,,,,/bbimages/1/786055be-550d-4059-9923-c74207f8c783.jpg,,,Extra Spearmint Chewing Gum Sugar Free Bottle 60 Pieces,,,,,,,,30.5%,,,,£2.49,60pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,36",£51.90,
,,,,,,,,,,,179442,,,,,,/bbimages/1/786055be-550d-4059-9923-c74207f8c783.jpg,,,Extra Spearmint Chewing Gum Sugar Free Bottle 60 Pieces,,,,,,,,30.2%,,,,£2.49,60pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£8.69,
,,,,,,,,,,,71962,,,,,,/bbimages/1/ecd4effd-5db5-40f7-836e-8739e98855de.jpg,,,Extra Spearmint Chewing Gum Sugar Free Handy Box 25 pieces,,,,,,,,33.4%,,,,£0.99,25pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£6.59,
,,,,,,,,,,,127552,,,,,,/bbimages/1/f0c60f01-f4e4-4d75-a4f1-d80804b38619.jpg,,,Extra Strawberry Chewing Gum Sugar Free 10 Pieces,,,,,,,,42.7%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£8.59,
,,,,,,,,,,,142246,,,,,,/bbimages/1/f87a6193-6d18-4af7-a018-625b32f78fbb.jpg,,,Extra White Bubblemint Chewing Gum Sugar Free 10 Pieces,,,,,,,,40.1%,,,,£0.60,10pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£8.99,
,,,,,,,,,,,165855,,,,,,/bbimages/1/35be5b5a-8278-466a-b31c-ce0c3d792f7b.jpg,,,Extra White Bubblemint Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,21.1%,,,,£1.99,46pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£7.85,
,,,,,,,,,,,221912,,,,,,/bbimages/1/e12c4884-e75b-4b32-a2db-f579a15e5067.jpg,,,Extra White Bubblemint Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,30.5%,,,,£2.00,46pce,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£6.95,
,,,,,,,,,,,114489,,,,,,/bbimages/1/0efc4f47-2ec3-44bf-8be1-c40db954735b.jpg,,,Extra White Chewing Gum Sugar Free 10 Pieces,,,,,,,,40.1%,,,,£0.60,14g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,30",£8.99,
,,,,,,,,,,,140768,,,,,,/bbimages/1/efcc4f5b-7cf7-4e44-8e95-2794ec992d8e.jpg,,,Extra White Chewing Gum Sugar Free Bottle 46 Pieces,,,,,,,,21.1%,,,,£1.99,46pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£7.85,
,,,,,,,,,,,128774,,,,,,/bbimages/1/a26ac25c-f311-4fb7-9d45-86489c38bbf4.jpg,,,Fox's Glacier Mints 130g,,,,,,,,30.1%,,,,£1.00,130g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£6.99,
,,,,,,,,,,,132963,,,,,,/bbimages/1/c58229da-aac3-4871-adb4-fbf550735afc.jpg,,,Hubba Bubba Original Bubblegum 5 Chunky Chews,,,,,,,,43.1%,,,,£0.60,5pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,20",£5.69,
,,,,,,,,,,,131669,,,,,,/bbimages/1/8beca71b-e699-4d41-8ac5-cd8e1db0a44a.jpg,,,Hubba Bubba Seriously Strawberry Bubblegum 5 Chunky Chews,,,,,,,,43.1%,,,,£0.60,5pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,20",£5.69,
,,,,,,,,,,,102235,,,,,,/bbimages/1/94f57364-1eb1-438d-a087-835c5d11d15d.jpg,,,Hubba Bubba Snappy Strawberry Bubblegum Mega Long Tape 56g,,,,,,,,34.0%,,,,£1.09,71.2g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£7.19,
,,,,,,,,,,,140086,,,,,,/bbimages/1/e82a9252-7b6c-4d48-aa1e-8bb4f669a588.jpg,,,Juicy Fruit Chewing Gum 7 Sticks,,,,,,,,48.7%,,,,£0.60,7pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,14",£3.59,
,,,,,,,,,,,246891,,,,,,/graphics/ni/ni90.jpg,,,Maynards Bassetts Murray Mints Bag 193g,,,,,,,,20.2%,,,,£1.69,193g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£13.49,
,,,,,,,,,,,217318,,,,,,/bbimages/1/89bdcc20-b709-4b74-9e6a-6599938afeaf.jpg,,,Mentos Gum White Sugar Free Peppermint Bottle 40pcs,,,,,,,,43.4%,,,,£1.59,40pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,24",£17.99,
,,,,,,,,,,,217319,,,,,,/bbimages/1/89bdcc20-b709-4b74-9e6a-6599938afeaf.jpg,,,Mentos Gum White Sugar Free Peppermint Bottle 40pcs,,,,,,,,43.5%,,,,£1.59,40pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£4.49,
,,,,,,,,,,,217324,,,,,,/bbimages/1/75e14d75-f51a-4a0e-b87a-ce74749a03fa.jpg,,,Mentos Gum White Sugar Free Spearmint Bottle 40pcs,,,,,,,,43.4%,,,,£1.59,40pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,24",£17.99,
,,,,,,,,,,,217325,,,,,,/bbimages/1/75e14d75-f51a-4a0e-b87a-ce74749a03fa.jpg,,,Mentos Gum White Sugar Free Spearmint Bottle 40pcs,,,,,,,,43.5%,,,,£1.59,40pk,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£4.49,
,,,,,,,,,,,153275,,,,,,/bbimages/1/8fabe2c4-f9d1-4dde-8081-c1509b51b9bc.jpg,,,Mentos Mint Bag 135g,,,,,,,,27.1%,,,,£1.00,135g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£7.29,
,,,,,,,,,,,7689,,,,,,/bbimages/1/f9f87c7f-9881-4694-b1f4-a740368f165f.jpg,,,Mentos You Mint 38g,,,,,,,,30.8%,,,,£0.55,38g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,40",£12.69,
,,,,,,,,,,,237937,,,,,,/bbimages/1/e6a365c0-023d-4a76-ae0f-c57e2228c0e0.jpg,,,Polo Original Mint Tube 34g,,,,,,,,42.9%,,,,£0.59,34g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,32",£8.99,
,,,,,,,,,,,234775,,,,,,/bbimages/1/e6a365c0-023d-4a76-ae0f-c57e2228c0e0.jpg,,,Polo Original Mint Tube 34g,,,,,,,,34.6%,,,,£0.59,33.4g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,32",£10.29,
,,,,,,,,,,,234808,,,,,,/bbimages/1/55818b00-af79-4096-9cc4-6b28d3be527c.jpg,,,Polo Spearmint Mint Tube 34g,,,,,,,,21.3%,,,,£0.50,36g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,32",£10.49,
,,,,,,,,,,,233773,,,,,,/bbimages/1/e69f3916-7f0a-4f6b-9718-fbdd64054a1d.jpg,,,Polo Sugar Free Mint Tube 33.4g,,,,,,,,21.3%,,,,£0.50,33.4g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,32",£10.49,
,,,,,,,,,,,131664,,,,,,/bbimages/1/fa493303-1b40-4e0a-97b3-ae3607191314.jpg,,,Cadbury Flake 99 Chocolate Bar 144 x 8.25g,,,,,,,,,,,,,sgl,,,,Ambient,CS13_200180,,,,20%,,,"Case of,144",£13.59,
,,,,,,,,,,,116217,,,,,,/bbimages/1/085511fc-ab56-40da-9da3-7370304dc4aa.jpg,,,Milk Chocolate Sticks 140 Sticks 1.12kg,,,,,,,,,,,,,140s,,,,Ambient,CS13_200180,,,,20%,,,,£10.49,
,,,,,,,,,,,237938,,,,,,/bbimages/1/e69f3916-7f0a-4f6b-9718-fbdd64054a1d.jpg,,,Polo Sugar Free Mint Tube 33.4g,,,,,,,,42.9%,,,,£0.59,34g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,32",£8.99,
,,,,,,,,,,,10576,,,,,,/bbimages/1/1064ca12-1f9a-4544-85f5-bc0f85490a09.jpg,,,Smint Peppermint Sugar Free Mints 8g,,,,,,,,28.7%,,,,£1.19,8g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,12",£8.49,
,,,,,,,,,,,234528,,,,,,/bbimages/1/0b7527de-5933-402b-8218-4b5ad78850d6.jpg,,,Starburst Chewing Gum Sugar Free Red Berry 5 Sticks,,,,,,,,36.8%,,,,£0.55,5pcs,,,,Ambient,CS13_200200,,,,20%,,,"Case of,20",£5.79,
,,,,,,,,,,,235006,,,,,,/bbimages/1/1a322a30-fafe-4b90-b9a5-75d17f609966.jpg,,,Starburst Fruity Mixies Chewing Gum Sugar Free Bottle 100 Pieces,,,,,,,,25.6%,,,,£2.19,69g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,36",£48.90,
,,,,,,,,,,,235007,,,,,,/bbimages/1/1a322a30-fafe-4b90-b9a5-75d17f609966.jpg,,,Starburst Fruity Mixies Chewing Gum Sugar Free Bottle 100 Pieces,,,,,,,,25.6%,,,,£2.19,69g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,6",£8.15,
,,,,,,,,,,,179472,,,,,,/bbimages/1/aae7b09a-e39a-45a6-9e47-f67d16f44e09.jpg,,,Trebor Extra Strong Peppermint 50p Mints Roll 41.3g,,,,,,,,41.9%,,,,£0.50,41g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,40",£9.69,
,,,,,,,,,,,303123,,,,,,/bbimages/1/51b3df57-fed3-4aaf-acc7-e5a1fa2ba1c9.jpg,,,Trebor Extra Strong Peppermint Mints Roll 41.3g,,,,,,,,37.9%,,,,£0.56,41.3g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,40",£11.59,
,,,,,,,,,,,179458,,,,,,/bbimages/1/2c12f778-dad0-4e48-bcef-728c15f778dd.jpg,,,Trebor Extra Strong Spearmint 50p Mints Roll 41.3g,,,,,,,,41.9%,,,,£0.50,41g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,40",£9.69,
,,,,,,,,,,,27920,,,,,,/bbimages/1/a68f7fee-8480-4196-ba1c-b42bc980972e.jpg,,,Trebor Extra Strong Spearmint Mints Roll 41.3g,,,,,,,,37.9%,,,,£0.56,41.3g,,,,Ambient,CS13_200200,,,,20%,,,"Case of,40",£11.59,
,,,,,,,,,,,213648,,,,,,/bbimages/1/90dac8f8-0ee6-4f09-b7ac-2a1fe537b46d.jpg,,,Maynards Bassetts Wine Gums £1 Sweets Bag 165g,,,,,,,,40.1%,,,,£1.00,165g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,90727,,,,,,/bbimages/1/391cadaf-b91d-432f-adc0-2b85cc55833a.jpg,,,HARIBO Giant Strawbs 1056g,,,,,,,,32.2%,,,,£6.00,120pk,,,,Ambient,CS13_200220,,,,20%,,,"Case of,6",£20.35,
,,,,,,,,,,,90728,,,,,,/bbimages/1/391cadaf-b91d-432f-adc0-2b85cc55833a.jpg,,,HARIBO Giant Strawbs 1056g,,,,,,,,32.2%,,,,£6.00,120pk,,,,Ambient,CS13_200220,,,,20%,,,,£3.39,
,,,,,,,,,,,457180,,,,,,/bbimages/1/75a378ff-a7e5-4f86-a85c-0d199cfe18df.jpg,,,HARIBO Starmix Bag 16g,,,,,,,,36.1%,,,,£0.15,16g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,100",£7.99,
,,,,,,,,,,,343601,,,,,,/bbimages/1/d96fb232-a42e-484f-88f4-99bc00323ae4.jpg,,,HARIBO Supermix Minis Treat Size 16g,,,,,,,,36.1%,,,,£0.15,16g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,100",£7.99,
,,,,,,,,,,,972530,,,,,,/bbimages/1/2b6ab8dc-817b-41d2-93b0-98b097d53bc0.jpg,,,HARIBO Tangfastics Bag 16g,,,,,,,,36.1%,,,,£0.15,16g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,100",£7.99,
,,,,,,,,,,,237627,,,,,,/graphics/ni/ni90.jpg,,,Swizzles Fruity Pops x 130,,,,,,,,,,,,,130s,,,,Ambient,CS13_200220,,,,20%,,,,£5.19,
,,,,,,,,,,,190899,,,,,,/bbimages/1/8c835dbe-2219-4b99-93e1-24ac7d9cc1d1.jpg,,,Tuck Shop Flying Saucers 375g,,,,,,,,36.1%,,,,£9.00,300pk,,,,Ambient,CS13_200220,,,,20%,,,,£4.79,
,,,,,,,,,,,870337,,,,,,/bbimages/1/c78dc61d-dc3e-476e-a606-9abdd4219ad2.jpg,,,Chewits Blackcurrant Flavour 30g,,,,,,,,50.1%,,,,£0.45,30g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,40",£7.49,
,,,,,,,,,,,108145,,,,,,/bbimages/1/779812b4-388f-4590-a8e9-881a4505b939.jpg,,,Chewits Cola Flavour 30g,,,,,,,,50.1%,,,,£0.45,30g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,40",£7.49,
,,,,,,,,,,,870188,,,,,,/bbimages/1/3852057f-6ef5-4e51-9867-03f78e0d4050.jpg,,,Chewits Fruit Salad Flavour 30g,,,,,,,,50.1%,,,,£0.45,pkt,,,,Ambient,CS13_200220,,,,20%,,,"Case of,40",£7.49,
,,,,,,,,,,,140242,,,,,,/bbimages/1/ab0c549b-6076-4f32-a4dd-5a85c560d5e7.jpg,,,Chewits Strawberry Flavour 30g,,,,,,,,50.1%,,,,£0.45,30g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,40",£7.49,
,,,,,,,,,,,101573,,,,,,/bbimages/1/2669ea2f-54fa-436a-bba9-d72d34e2c765.jpg,,,Chewits Xtreme Extremely Sour Apple Chews 34g,,,,,,,,26.3%,,,,£0.42,34g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,24",£6.19,
,,,,,,,,,,,47767,,,,,,/bbimages/1/f3381d46-e5bf-462d-836a-196b7ace806f.jpg,,,Chewits Xtreme Sour Tutti Frutti Chews 34g,,,,,,,,26.3%,,,,£0.42,34g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,24",£6.19,
,,,,,,,,,,,248069,,,,,,/graphics/ni/ni90.jpg,,,Bebeto Blueraspberry Spaghetti 70g,,,,,,,,46.1%,,,,£0.50,70g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,20",£4.49,
,,,,,,,,,,,248065,,,,,,/graphics/ni/ni90.jpg,,,Bebeto Strawberry Spaghetti 20 x 70g,,,,,,,,46.1%,,,,£0.50,70g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,20",£4.49,
,,,,,,,,,,,248067,,,,,,/bbimages/1/bca2c1bb-5591-462a-9b02-f9ea4e045274.jpg,,,Bebeto Watermelon Jelly Gum 70g,,,,,,,,46.1%,,,,£0.50,70g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,20",£4.49,
,,,,,,,,,,,264821,,,,,,/bbimages/1/761386c8-63a8-483a-89b8-1111e01d5c63.jpg,,,Chupa Chups Fruit Lollipops 120 Units 1440g,,,,,,,,60.0%,,,,£30.00,120s,,,,Ambient,CS13_200220,,,,20%,,,"Case of,6",£59.94,
,,,,,,,,,,,264811,,,,,,/bbimages/1/761386c8-63a8-483a-89b8-1111e01d5c63.jpg,,,Chupa Chups Fruit Lollipops 120 Units 1440g,,,,,,,,60.0%,,,,£30.00,120s,,,,Ambient,CS13_200220,,,,20%,,,,£9.99,
,,,,,,,,,,,153881,,,,,,/bbimages/1/89d355f6-3d72-4f7e-bb03-7885358abdc5.jpg,,,Chupa Chups The Best of 120 Assorted Flavour Lollipops 1440g,,,,,,,,60.0%,,,,£30.00,120s,,,,Ambient,CS13_200220,,,,20%,,,,£9.99,
,,,,,,,,,,,237928,,,,,,/bbimages/1/7767579b-48bd-4c4a-99ba-d38d8edd5ce5.jpg,,,Skittles Chewies Fruits Sweets Treat Bag 125g,,,,,,,,40.1%,,,,£1.00,125g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,193603,,,,,,/bbimages/1/07d1e452-e41f-4b8d-b896-1099604e6749.jpg,,,Skittles Crazy Sours Sweets Treat Bag 125g,,,,,,,,40.1%,,,,£1.00,125g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,145569,,,,,,/bbimages/1/ce8966c3-254f-4401-ba61-f86c728e89c1.jpg,,,Skittles Fruits Sweets Treat Bag 125g,,,,,,,,40.1%,,,,£1.00,125g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,256978,,,,,,/bbimages/1/c69f1f0f-e2b7-4ef3-b848-89a2df791467.jpg,,,Skittles Giants Fruit Sweets Bag 125g,,,,,,,,40.1%,,,,£1.00,125g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,199564,,,,,,/bbimages/1/c4b994ad-9e3b-4383-8090-cd5ba2683e31.jpg,,,Skittles Tropical Sweets Treat Bag 125g,,,,,,,,40.1%,,,,£1.00,125g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,234588,,,,,,/bbimages/1/01db00b8-5864-4538-8844-059fc64c9bfc.jpg,,,Starburst Fave Reds Fruit Chews Sweets Treat Bag 141g,,,,,,,,40.1%,,,,£1.00,141g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,237939,,,,,,/bbimages/1/1e855f7d-799b-4c12-bacb-83d48c669239.jpg,,,Starburst Minis Original Sweets Treat Bag 125g,,,,,,,,40.1%,,,,£1.00,125g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,234602,,,,,,/bbimages/1/4c53c02b-db70-4054-b619-ee796d3bb5dc.jpg,,,Starburst Original Fruit Chews Sweets Treat Bag 141g,,,,,,,,40.1%,,,,£1.00,141g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,234589,,,,,,/bbimages/1/7ef74b95-dcab-4d0c-982e-f95fb1612cad.jpg,,,Starburst Very Berry Fruit Chews Sweets Treat Bag 141g,,,,,,,,40.1%,,,,£1.00,141g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,142597,,,,,,/graphics/ni/ni90.jpg,,,Swiz Squashi Refreshr PM100,,,,,,,,40.1%,,,,£1.00,145g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,231689,,,,,,/bbimages/1/95f0901e-412b-4d13-8b9c-a7d6dedf7acb.jpg,,,Swizzels Drumstick Choos 135g,,,,,,,,40.1%,,,,£1.00,135g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,217122,,,,,,/bbimages/1/78267868-3bef-4916-93ac-5da2c05abce5.jpg,,,Swizzels Drumstick Squashies Bubblegum 145g,,,,,,,,40.1%,,,,£1.00,145g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
,,,,,,,,,,,142595,,,,,,/bbimages/1/4f4269f4-73a1-4283-8a7f-f5f6ec7f56fc.jpg,,,Swizzels Drumstick Squashies Original Raspberry and Milk 145g,,,,,,,,40.1%,,,,£1.00,145g,,,,Ambient,CS13_200220,,,,20%,,,"Case of,12",£5.99,
